Hour,Minutes,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,prediccio
22,40,60.2390561112728,10.752270832970556,162.91072234670318,168.3698197825288,-78.71087741132838,-48.628036528081694,0
20,35,-138.3886407346683,82.1019641087246,17.406270393789224,-39.46347351972959,-94.35159396945122,-30.003694775234653,0
21,33,-169.8264650283483,187.1544181009912,79.10168946695083,-132.62552961062184,-79.04014330380828,26.288291548747285,1
18,34,-39.04557713422217,30.87241631175264,98.8832297760802,49.76906869368496,89.89089681387406,-152.09062203483532,0
21,31,-72.9097630293528,109.05477098235482,-292.3869654536322,-232.8221567941131,60.26041060005348,-120.46662094440536,1
21,26,-40.24258635240541,57.30716386551736,115.63638938608057,-52.173913517865046,-39.65433839932131,112.7460805446472,1
21,56,-25.66448499813381,130.07237011917465,-14.080904787089866,-166.15969990034932,-28.651254286777228,-32.361140201690084,1
21,34,-17.895139886559647,-14.88771381732178,-165.24283863825096,-18.006655078523625,-38.658296142616514,3.545208041723671,1
21,59,45.89552602670463,-77.0925595555709,-23.387254628710146,82.53171390519023,23.79002338803616,95.65651773209612,0
22,52,48.76619315609925,-91.73764860593715,172.27227793909984,181.8120872668981,-186.5328838032532,-72.61066201477801,0
21,48,14.433396257978574,-92.46786611246566,-86.23067366539598,10.45914045554106,-26.24654860469183,241.4291079234237,1
18,12,60.707699778369374,-66.47727132378006,-66.56637223473297,109.34122280729524,72.72536668513587,70.5044965174329,0
21,23,94.10414533554298,430.24536970924447,245.77432234346347,-215.9886874784692,111.12989268141642,26.145794321604328,1
21,24,5.842970706857853,-167.63088007884457,65.82320652487729,-55.00840209745208,-11.016759229146276,54.15750726502308,1
19,25,113.66557805800596,-54.39576970941062,-67.4745739976876,46.16274395925544,-34.5621276441208,-119.21796160267108,0
21,53,8.583623091114513,-159.7073218748988,48.39768465318686,-18.850866062045167,-17.553459147916765,-74.53341351276407,1
21,25,85.9910424848859,-92.86909846771586,22.50832391669248,-260.3534698043717,90.97876908267332,13.330597354315673,1
21,26,-40.32405214943689,-187.56501663387576,-22.387245340816307,50.93798642441565,73.4172564345513,-37.35732726212724,1
21,25,153.092499063365,-134.10372869034313,119.38275646518076,64.74403635441904,125.12660104251196,-52.15089892169315,0
21,33,-8.398218537198291,171.83518991054626,89.1821588213366,-127.38227592580928,-213.82772305453216,-189.21966630967384,1
21,24,14.595787120377183,110.4183829048869,47.3116348633846,-86.67550807561794,23.85654708511303,71.99343749805114,1
22,14,-150.96524126635524,-133.01090041411948,-41.24048359262329,-85.8615740484714,228.68487908346663,-6.030773855080213,0
23,0,41.81249044128894,169.10267480767556,-141.9925168400421,78.24637049744291,-9.802148174294626,80.14471377397763,2
23,20,-22.624831773713662,-67.32203547967528,48.04023411274274,30.17463969863036,235.77669739144577,162.94725907925724,0
20,4,-23.09462529552477,-222.5294547777044,-176.4482846485317,95.53331870697326,110.78260593938664,40.78555385881034,0
21,38,-131.82496027221097,20.707513307230773,71.38207768449075,-44.1609366996036,117.23086421614792,-53.69986169841042,1
21,43,-146.39972291558334,1.467741453726279,-185.3274060919628,-43.87942503810688,106.8485396195206,-14.411578054964046,1
21,40,-56.9902660776792,326.59021435152226,214.7805754794939,-157.70260695961338,35.496807947292154,-199.6330105678188,1
20,12,-46.86083365245391,-36.26611529261046,-54.39027935017591,-126.41452258197484,-6.02860821989827,100.55911336489363,0
18,2,0.6042918743506864,25.625480511146115,-8.882801628205772,-19.88720335830916,-3.06705156451215,-13.36342816678083,0
17,19,56.10535889418087,50.02451770416885,110.20392549914226,22.21620237448836,-34.24489695824116,-146.21811853802734,0
21,26,66.56773008080813,-33.83748987817176,-62.576269498323576,-267.3434765726197,85.43826253355905,103.57728535812902,1
18,47,-91.2475267860483,178.4928752974845,18.64692951536501,-74.60557697000125,-49.533890619815445,-4.7638031159666125,0
18,22,-139.51334277697117,-44.643876209154,7.817762231504011,-12.984224857297963,104.15724979683422,68.1458741407041,0
22,34,-33.20265906315071,82.68508048492282,-32.74035855149294,50.41933367297609,91.79704461475004,60.46512442301639,0
22,56,56.91483218425281,-53.11530530232136,186.93487102444664,97.48656194203978,27.54708941315413,24.609971100468005,0
13,20,176.80657313932556,136.27743318813083,63.93648537449012,-115.0929577433904,46.766442181628456,-21.13825816755114,1
18,57,-85.25509888819788,72.31146746531101,26.264777255730444,-49.798055626326445,62.10849839704527,87.58112818436311,0
20,28,51.61069774537346,-186.99266757342505,-158.95794588392243,177.82046509772027,-72.1325285484188,-91.63228604563498,0
21,37,47.13170055386321,45.98064431883662,-199.98036704335087,-217.7599216596051,112.5066659558849,16.287480280367397,1
21,14,101.15651394687094,-194.78679449683477,85.03224104245135,37.6817788040265,-131.1043005404503,-74.03721363417316,1
19,35,-50.10952157158296,-4.872795178132972,-54.34290754641934,12.008090109355797,-133.60951984866006,90.07269029063796,0
21,8,91.17502884849186,108.37232879706671,-326.4115448843787,-108.89378963933534,-186.52318077097203,-68.52226887076863,1
21,27,161.92658610343057,-63.631998964587176,-131.31085313069258,103.65393965871334,106.30667913565976,-112.87619969373212,0
1,57,-87.29476021347766,-93.22283669800008,143.45146060137398,210.990170959876,-143.2647533977638,43.989637100880906,0
21,31,-231.5374629802707,-5.652095198890617,-148.7832549373975,-125.1030989682587,-45.51135484277103,-159.43558419502034,1
22,34,40.52064080750353,179.99773544326987,117.8620544880681,-57.49341523011662,4.615553332932414,-41.26467514075216,0
21,40,53.410514629920094,-90.40078726418533,-51.84239186136814,87.81597565217463,-40.9651001670122,118.77359933433232,0
21,53,-62.21819401880172,-155.1319652813921,19.99126411825449,53.36173399849204,50.9312599461278,-0.1416638640282469,1
19,44,68.08309866111173,-91.3119154427148,93.4267657249564,114.98584256386594,99.49774808658567,-18.216537766480307,0
17,38,61.78926189176622,-38.28839451210992,-124.60082920384367,-53.254929863857626,51.05662001999377,-100.88663186263432,1
21,51,107.06468952501844,-1.8663786357481893,-9.485306027693706,-36.592702565689365,96.31008919133258,206.85034938566253,1
21,26,-97.91836497025903,-52.00035769143424,-102.44927043718602,-77.11017915210854,-84.10153557643694,185.45698122909775,1
19,47,-24.19541735514932,156.50908163115363,30.841629928659977,-144.1212581138439,66.68582790902585,59.932000144508855,0
22,16,-202.11495614452943,-57.378003814337,90.4353517226467,123.38709025073038,5.3340328512425845,57.969037189730464,0
20,3,177.47121127433044,-154.20632112718016,-95.96095652884448,201.3124252869703,-121.9585121573898,91.80467921412593,0
22,37,-24.77596092680564,-109.67061625180052,145.28953893933516,205.7937041537268,38.32622000812775,45.5619214654216,0
20,36,124.58097627280564,105.14414230485522,45.610624332466,101.33157046388791,-188.07416259041705,-35.476415653266244,0
21,43,6.993300289559818,-25.34371177278947,-37.48707293937761,-123.99610459790064,77.63156397259569,26.21315784878686,1
6,49,-104.536993678226,-61.71316315073872,-70.64792009470483,87.779139756518,8.501604616145892,116.1932476302139,0
21,34,23.542139373149706,262.34019794710963,107.98715010494983,-158.9633923596639,-37.3574125133403,32.22258524175111,1
21,16,-159.692678428847,-95.39441113536348,-77.39243815188884,67.87724024852389,-60.05240320685784,228.86642199840816,1
19,31,166.46523333839437,123.37191593768426,-69.24585682616792,34.30163281918637,54.21398055542264,56.43942191881437,2
21,36,42.54459028636021,-60.96644863553519,-86.43065489897526,-64.1786120544565,140.43701358528767,45.95356531078514,1
22,11,-112.5857781320104,-106.85355002309603,185.9895242272377,160.49131649742176,28.78055725157316,88.30531316759624,0
21,36,-44.84253886445295,-84.3790541953722,-8.350300478612581,-217.06672463925895,-98.1785250561118,48.900098718373336,1
21,36,74.97734560899634,7.822142245399421,-128.28615730523524,-290.4397486199391,-87.87765467581544,190.3816144319616,1
21,31,-125.79317283557974,96.77955035118624,-34.75421501628249,8.375880501279276,127.593998611372,-96.4689188383092,0
19,4,20.03147279336846,134.19898019978723,-25.99935719924755,-30.32301731804812,-17.57328481747474,37.18935051879837,0
19,40,-184.5873809253876,71.32478239694873,-22.64759249615245,33.62472942305941,19.09163627444629,-106.63393117327192,0
21,13,220.6816288727377,-45.38118246137356,-54.56636458504176,-218.91876018434877,-17.164943600893555,56.82170162170562,1
21,30,-167.20733851405507,36.53481485704799,-227.89687881442555,-66.76497816668655,111.13052078598034,-55.1336908113393,1
21,7,97.09918288610896,93.47805306287836,72.8565164583106,-74.31555388553947,-95.9018336620059,89.32315607941821,1
20,43,188.5903824631924,-98.2175483553811,-180.54618819149312,13.841848342994234,-18.160339851733458,-105.09018462573432,0
22,34,-166.4247568248542,63.87612958835716,-117.1971050128984,-17.85558825760042,45.69971193543773,111.12457670683092,0
21,40,45.721509158939085,28.61613053863381,4.525166036800177,68.44096246221511,80.46463727446401,95.79960880022632,0
21,49,-120.73916489503893,125.88979392591388,115.09977982555856,-75.33126142947569,29.875080731157997,-81.28725776204716,1
21,25,178.41898796325242,-73.53404400049071,-81.94243535621469,6.182329875494497,25.77523782089777,-31.3912833621482,1
21,12,63.50270863227355,119.41594300658592,62.97251024633812,-109.05680027757668,95.1378621699589,-64.44840176946092,1
21,57,45.77941406552382,5.681702062257199,-118.49769574885369,-103.36063399306676,-16.43112344177624,37.56483784512153,1
21,6,-30.350046294516737,-52.51926764163639,76.83739770733789,3.4911253912021434,-104.90670385536754,88.80074271525126,1
21,9,-8.236182304108413,-75.43038225352726,-40.02425875909898,-21.752360513117868,-111.42712671954864,-131.5024199691165,1
21,53,-79.52546983791684,-250.17490161613568,179.5959084261996,-1.657776146233536,83.46693712926204,125.01493500756467,1
18,56,145.85528479393767,152.59227841743476,-0.4975723948862254,-27.283812920668197,-31.671873209131583,40.24871520032298,0
18,19,-60.9375649068374,263.79278377880905,97.82963021938129,-101.49693364011124,25.065929245993942,-131.77270616328437,0
21,41,-135.36314241310265,89.83516481693877,108.77891401653424,-83.26909270866237,-131.78991882295017,109.69983972629602,1
20,34,129.66036027822844,-123.95464063254356,-42.32593476604245,-3.1757356376585943,-54.94672377147418,53.52628171134436,0
21,6,-79.19531982717699,126.43013001177582,135.46572168277984,-77.02503791743685,-151.6952533046691,19.89558438760551,1
20,43,-6.511367987420426,236.8119714939636,52.38981924715771,-106.80663393747764,97.85534472981423,-68.26099174226557,0
19,37,-192.3190115620113,-159.5270373333766,260.82783449486413,138.3740583025337,69.08156116414743,-98.72995175224696,0
19,57,-60.04433414381093,-75.19660360962142,132.00059258558906,213.0487099281709,142.03615520866512,-9.069689880835014,0
23,6,-6.533509380624023,38.007395545098845,-25.918850147158828,-181.83686923861305,80.2309008357548,-25.82157836142035,2
18,25,80.41660210657145,130.18597430755304,-31.433899579797316,44.83961476346524,-8.36208450924134,-137.00688979266243,0
22,52,27.35255833822795,222.3266017395817,-188.95065164291503,142.9026647928187,104.94393772716576,-98.18736790548766,2
3,30,12.139161828248332,-243.8915739912204,-172.93655331243434,221.7372475887358,-79.97766285289775,82.75644242325978,0
21,0,-112.70345356424735,275.1266207051848,244.08219108487455,-121.36430698989231,115.24081646673308,-93.00982086969164,1
21,45,31.989667850024716,18.21433820735904,-185.72407547120775,-118.7177676109746,-155.8831659429816,-47.52781690537156,1
21,47,-123.29880163581326,-9.992593991561916,61.67770245419776,117.08509898514554,35.34215886031761,94.47845346681704,0
21,13,-11.284413886721689,-335.9116154104134,295.39008381700063,23.711671997125883,9.421825203720658,-72.22589046156023,1
21,1,129.25172555756563,-18.099996740750377,46.09600803804666,5.507446308512076,39.95733743643071,-39.69923023373421,1
21,7,41.111864501907405,23.92249500619586,118.37616048751327,-11.282131866617718,4.287702643855907,-49.84562582119632,1
18,41,107.01867394646295,-199.2836743552815,136.0085274024101,227.02364842846671,21.988644228754836,-182.7858528649205,0
18,46,59.05499312845224,-88.63594001312184,89.55795135046893,141.0044429061493,78.41290877197753,215.4510712750963,0
19,45,82.06248973483747,-160.1234664673664,101.396826632093,111.18443670235328,-77.68802816637351,99.06130380070908,0
21,20,86.88248229698856,-126.66702227346305,8.573110120350503,-25.301012009309936,-4.245273381973739,-107.48181651963188,1
21,41,-259.4479099748368,155.52706382236005,158.30842491693363,-79.85655379481783,-86.63599362252326,67.6583387506509,1
22,24,-120.67553267046536,-202.1773410202173,222.7481257953804,121.81648715077004,-34.27708189820965,44.80403020259362,0
20,57,16.281246305684512,-184.3438502104892,-73.58245662937519,238.39838892630985,-127.95449969600176,-12.435938276185375,0
22,2,-53.99326802447869,10.746241667052736,-45.67848178398392,-25.972813607209645,-225.8801319343916,-1.1484784653891045,0
21,28,-11.19012495320776,-37.38961105405121,226.50478645021792,-163.73206639680023,-184.902041634198,41.38949760256172,1
19,9,-146.95356407910538,199.3045158083509,57.16574573250968,-57.25475919471384,80.1756276320188,86.17433956270452,0
20,33,-54.73406285117173,-24.98150952574442,-128.99442989866202,-95.75526074324414,123.23960275730002,86.50732007184814,0
21,31,59.98565981819915,-124.91112381559071,148.20065653986313,136.61262897383267,18.706254065892065,100.65968085107929,0
21,44,165.20859153203463,-7.131436548479297,15.905008022500963,-46.069903723098896,-92.94643291001292,-176.56752080496523,1
20,27,42.18348619779429,-178.47586424707828,-131.1273811538086,116.88255004304524,129.9913025425797,-134.6304036268699,0
20,29,154.29904655698115,-115.27724049168692,118.04986109396154,6.006043191741139,152.37737546186045,19.6051128096231,0
20,18,-20.80771466755079,-174.2726982626709,-196.57003885671557,128.78645357193352,-8.639298837194264,40.383977437249854,0
12,25,-106.48943222752176,-33.81926288718575,105.04934931447316,12.21365604357084,-100.26787021511312,-102.35767245818306,0
21,37,16.63091103912299,43.29031028895827,-233.16534710512968,-77.78193311382037,196.5469149731865,-76.20553649473081,1
21,16,4.4378287124910685,101.9612639928424,41.0533073637062,-121.36428600940113,148.57513687538088,132.29773735739806,1
20,49,90.7307914672333,174.46387307718527,-242.13302073154023,157.59045510034449,126.31755036330814,-180.4990321319212,2
21,1,-74.49142697636113,228.99484137763483,82.39071354699898,-164.79368654550964,-15.444164253052383,-29.79911871230171,1
23,37,26.362111391143667,90.48004422513978,-7.584491696313211,-161.76130481711613,167.49421061997313,51.85336788050856,2
22,17,18.82243288665921,-49.17706935340608,137.8159828094351,157.92516993590726,-149.82869017401657,-0.6220576457581531,0
21,1,-57.71375699362058,-75.75704723265227,-38.52446357921111,105.4089094660279,-106.45058371756652,2.2131262845729887,0
19,22,-36.6542233984426,-262.5867541333605,-176.4075554204966,186.93517039326736,-113.66113767600488,94.10963213686148,0
18,45,-8.366064781688495,20.988321097440387,-74.0057000768461,41.56385439774793,-56.0149972371664,81.39788154687726,0
7,28,242.02052788026643,-83.69909234300724,-45.45605350394955,-67.61975102445065,154.40137710833446,-91.62570296710676,1
20,33,62.91936236882362,-217.56233209638103,185.05441502019744,158.81508086091307,31.335753288391437,110.17385190079996,0
20,3,-121.43786052210312,143.1573014901182,-283.1899189667993,251.52540750461984,-10.283045278150444,-20.5677886151393,2
22,53,57.30343283863319,-9.10794726644395,106.68480425643388,-105.18738482569586,-81.3590513312573,-101.5847380940646,0
21,20,11.402797083000376,108.73108778010692,-9.175208685580216,-51.81680066662506,38.99329916951564,111.42944966646024,1
22,19,-127.38816063871428,-177.05016678070652,-149.0075328723796,123.6992467173542,-65.62150472326981,-231.513480333642,0
21,36,54.759372584837465,-131.54917807600495,6.836087028681892,-10.738153030971295,-120.80479309708431,27.57433423615599,1
19,24,2.2990461923695187,-13.95531932698767,88.09890040849407,-60.83091486607071,134.43273481699168,8.220670147533209,0
19,27,77.81064664936767,60.06649112018002,14.612305847621176,-24.171850646914734,-47.72848185520593,87.32611151217566,0
21,24,-26.63344112200443,-22.70034961450098,94.24477172540722,8.296435970877013,-61.24669940248153,179.44357473558836,1
20,20,112.73373615507288,-76.40411014446936,-34.6108205287473,30.955211877755247,83.50112030645803,76.22045001049878,0
21,35,-24.04281774425294,-206.32717741578384,114.55869378294972,16.410917745321775,114.87762056405498,59.08325433381327,1
21,18,-44.386618593308384,83.03880751518177,143.8917373746763,-26.487762837115053,194.68048040251136,107.8442640558684,1
21,37,-59.07121530682912,136.96769514677598,50.55961076746826,-101.19908915513236,29.33482242848192,9.81169079222506,1
7,1,-13.266903414859463,-10.574228665191187,179.44174631988653,27.08006981158163,102.89253429129764,13.904507655680176,0
21,54,197.4754115744222,-184.3591954746643,-106.37557982987715,186.054145023878,-17.672410616269328,-140.85953593278907,0
19,12,266.2989443340157,-269.8666516764556,-194.81176698863277,181.96036238880544,-136.48825043675487,46.25857704530605,0
22,28,-66.75012098291299,-53.38132896532919,294.4903049177449,394.9787605602681,-72.91280101033375,-80.97125563404057,0
21,47,22.566516947888047,104.81879703759806,192.68919913078088,-29.7094902229716,7.032595592424781,-21.93032499195204,1
21,28,68.48742068411035,-139.1174224566475,20.091746729575775,-41.85995000238098,-12.503319677197217,-58.58599565835102,1
21,32,103.2437821344085,-2.5962613883383945,-178.49937644692875,-38.81937521973953,-126.97684761526624,-53.82699484545833,1
19,55,-64.60560056775313,-74.90774329149129,-41.54231748828048,-15.587474394328504,47.2299854731796,78.7782586210391,0
21,50,-73.38197252938944,-24.65684183371881,-42.67318080330045,-50.930046829196186,6.19114289391142,-56.32601002355501,1
19,20,61.87604284732895,-16.80734524209,79.68639753831803,-97.48020411531296,274.5369034122734,60.62417002454917,0
21,14,1.9713897312254076,69.68243574310371,44.22965302004122,-101.67154807498513,227.60078201772836,17.351756700981873,1
21,3,11.21105168427851,153.0623061483181,130.14532033658722,-110.00989900027666,-86.58929217653183,-153.95138315763973,1
21,8,3.885663213626337,20.62631501248109,-37.158712084141584,-3.406967522322213,147.03214640995705,-76.25116804016321,0
22,34,11.540594272144554,-116.63962818565044,147.47841733926316,55.983700083148456,273.1885256591411,-0.7835823995893634,0
21,3,-116.46018924324429,-49.54131640421592,-133.63307287156724,45.21710528060772,198.84926324493287,52.16991666288804,1
18,11,-96.85258347530822,-15.230605719092528,-73.28957404918081,-23.04011221386901,194.9304021578456,-2.335623156054425,0
22,31,-59.66969887423108,-367.6473155996174,-174.3206572016735,150.3439194533309,173.97375909823054,-66.7566512094495,0
22,38,-22.97585799174892,-102.48570850561794,-51.57610953888627,75.22435179298034,-14.340425774863578,120.68232038322796,0
20,30,95.23120586589516,-39.71328452822587,117.71389785280348,189.64709121132773,73.25045465869965,-58.36150213444412,0
21,59,-88.53349419342592,-76.5692604668752,-119.1979972138156,126.21734060013732,78.97444132447625,-96.9559339036377,0
21,42,5.982431529733398,90.5831682280579,-281.1881243307905,-177.17457282569762,95.90657684839825,-57.45833552790878,1
21,15,68.55013055341068,-169.28562159234377,-162.80706269334223,64.91250665455401,-106.71233206802924,23.81156491962017,0
21,42,14.292306614716445,53.82898151623946,40.90210791911514,-74.56455853119573,80.27751274148068,96.65243377142038,1
18,10,197.94714616359397,3.163336936010197,37.1306282827562,67.47143762723321,-105.62088512264508,5.393596323969363,0
21,7,46.98514845315939,144.2482806197859,49.34320442865019,-125.42399316096149,26.34226915650228,-174.04839606470105,1
20,59,-68.5992639398062,154.6125349867595,-6.804844965537205,6.921779035728326,45.24189687763143,-52.24616971871442,0
21,8,78.95977937309162,34.04907195055532,23.99585160014364,-82.512821349278,20.899267697210465,-116.0290583741236,1
18,46,-83.41196566218223,-150.9464539369596,-111.14142726191992,91.87215232756456,-66.85645940707974,1.1357686827912958,0
21,28,-107.43970173174458,45.977775789020384,-200.18673400035436,-226.1182348606964,42.05541965047321,-106.58371180113824,1
21,10,-85.74217497194108,60.2642393675994,107.2521497601534,-36.849679837682565,150.3758403141033,-10.438266686357755,1
21,24,-51.86715096236101,-223.45683761079275,150.51848293593025,-51.60334903975036,-70.17278592410483,-2.5473828816712807,1
21,25,120.37520465536451,121.76888787241424,-308.60574188993314,-235.587610334936,-70.37591584859015,-9.338571341357545,1
21,27,-41.74535424391301,28.04928759332901,-183.18742981676212,-204.41167509119003,-30.732323445063912,117.18720535451254,1
21,42,-152.45478519958962,-82.03615145349403,-19.52379141097857,-178.7266958221322,18.36109268357979,-15.152259621349916,1
21,55,-18.4718799346714,129.44008478011244,92.54083895263852,-95.89687990886202,42.27823508759291,15.164843839305442,1
13,1,-169.77836461902916,-224.0177782653228,-126.84592147751005,161.61347962262386,83.86564665115998,-104.16049022921916,0
21,2,-19.929616278557056,-2.759407942415937,-58.62869349932929,-61.89924839970941,115.8277498541166,22.30308375369928,1
18,32,-171.50534014167684,29.056722361019936,62.25394165263697,65.21503822732808,-7.529794545894314,-72.78240042454584,0
19,44,-160.10583746335524,56.98903146127128,-68.0292064250789,-54.0722497437321,-100.33483381469205,-75.71845977295995,0
18,53,11.250478218608432,-62.17922940678916,146.87276068156433,66.9263764118829,134.34581469274193,-92.7928478608664,0
6,52,96.34178728031686,136.39866811392855,95.8887483517754,-98.8725360837516,6.533104331726874,-40.04484170963634,1
21,44,198.6780964850544,29.134482336755863,-26.792991650669837,-2.781635918892489,-13.024918307700878,-235.62493351312145,0
18,14,9.870717252170492,-155.10900478689393,-76.1767197558813,112.87927735274845,-8.709156430448559,66.73759146838903,0
19,41,-194.1710030648264,-90.56376065887896,12.290916603820769,-138.97618818350287,28.50003557501485,-36.92552059713169,0
19,44,-122.3665375246213,-150.17679500963052,39.38742690202732,-92.3321362298234,17.286317685907832,-7.305664289366217,0
19,33,314.29772919621024,-31.330453056737195,-62.421679829373886,135.8344364296317,146.09771687425865,11.243147826015331,0
18,53,-15.830975530547622,72.17072227427425,48.41685996437606,-23.193448975102392,14.726802175865378,94.81743670744572,0
22,11,-15.048930933314844,-152.11848681056986,217.8479888103325,250.60450949407263,47.30478515506816,6.382333529998477,0
20,55,81.98870575901421,-17.632429953143546,-23.09552504970841,-6.151016710473389,-79.06421551832302,95.9185541640771,0
21,47,-48.63774277573727,55.61399319775526,-96.40113071966704,174.18423759869762,184.27390944428345,-71.05851939329384,2
21,2,-96.71134751009618,21.29667253319332,53.83567058723311,136.9072650531023,-168.46366740778527,41.385373744827945,0
21,6,132.74991196259424,-63.31366294286893,-138.1681730333516,142.6030593788624,-10.62361557433757,-66.573955585408,0
20,51,-28.494061285114466,-18.06744888967081,59.60846080172818,-4.664228826621441,53.670490789754446,-90.63938129234192,0
21,50,-44.306955846380326,124.32800823032176,132.54150824858297,-75.31212947430312,19.59219419983996,46.54240685581563,1
21,55,-181.68686829279568,15.561606827139352,-221.3102304662936,10.892659358540037,-153.79225169973117,127.44602701376375,1
20,19,89.23527061916646,-91.6258242159278,115.30756076806205,-18.181957932495692,-37.86828673583609,46.85731556629987,0
18,32,-75.3741532940168,33.58453910407777,-47.15452676472813,-82.75924540337036,-75.10420143958397,-89.13137157024407,0
19,28,12.556811190088633,-135.29667079068565,-171.24167325622895,128.41030569738112,34.64317718358027,-84.73994518353422,0
23,12,51.78225836375018,222.42017169602644,-82.01918322830014,16.338636073728363,33.2276243513755,-58.24649867820452,2
21,12,-19.35886211652217,-104.41024788172442,-99.6175620428534,39.76777397691173,-154.92897195915057,43.89416489223507,0
21,38,-127.72374281253364,133.08257222461114,77.180986535098,-127.8476082142198,63.42012767818604,158.8098045440413,1
22,40,-5.699693304936748,-46.1032676654302,-78.44468925572727,-85.71927522485068,81.59685476942332,-134.3198497075846,0
18,45,42.58544835085963,-179.8737179355508,-79.30540270392275,124.2152924039902,132.21745309788002,153.85237977278183,0
21,45,-158.15494416524632,-382.1961086987623,-257.9972037429387,169.4100846618176,68.99201927725478,57.853361266949854,0
21,51,127.64574728353068,-104.67419871654276,79.1917476764554,46.37184678232187,158.18650075713543,9.188524158197698,0
20,3,105.28809800083474,-238.7968930901426,-176.18077678731086,122.31643053497416,5.135975813420633,56.89415037812463,0
21,47,79.39200907618105,-3.0451293722363104,36.257333298731126,-40.719472608991744,-82.91571137926093,60.66301717587446,1
21,1,-28.14952913672716,-157.73558496174076,41.12068888346771,57.938882697439766,-94.30611945606272,60.3166289627252,1
4,9,24.64100625828272,18.43503419803753,27.871001473459252,136.7179213276262,-80.26314133701075,210.9396064772268,0
7,44,155.0685152179873,130.3735119020121,-192.43854460970735,100.70237184621212,57.63780342156715,67.40026875891482,2
18,2,74.94515787782821,90.95414957410888,-101.2047786503868,118.41399670074392,-30.31410478325444,48.28047417151407,2
18,57,-79.32772059506425,-4.797809088320726,86.10975881293382,58.26823138686046,77.04348558850162,-1.7222045209916972,0
21,53,-137.94510922807405,-147.5496447471012,15.802860934957142,35.345481548621805,-129.43314180400515,-126.91234622419452,1
21,55,30.065646013541297,88.95651513181303,-269.9813185835973,-179.1582743541138,-70.04875940463418,97.9763280210801,1
21,2,1.2668196794320394,70.49395129142944,-122.54379218955204,-4.424650807852471,-167.2792632474682,-10.415452595441572,2
21,16,15.683227147588411,-16.203608915184255,-5.457554927864439,141.48620007842493,21.650988313139777,65.16326887849422,0
21,51,-33.58558427562189,-61.61027398854445,-74.3850288381748,-95.07397593552612,79.43421594664079,-12.7302685530476,1
21,31,-68.17829373232614,-160.2564116706575,81.00205418848235,-138.89398284406545,-173.9999630211615,84.91448984248044,1
19,36,131.86871723881592,116.12261722520785,-274.73764795725646,-342.39261024101603,-48.404830796944935,68.94926661961021,1
21,43,-97.54512946236798,-98.9506794288409,-63.692112965774925,57.00778099106187,93.12614847917162,-91.06832777887264,1
21,23,53.64386812275524,196.1226725563837,206.9576373520852,-92.21514282982275,56.47934503225608,-14.154326633840348,1
21,27,23.54872291035665,138.44292146741952,110.32911731736937,-93.3151957606394,-45.40953606611998,-1.050650962206797,1
19,50,-38.10704454058101,174.74323641144005,-194.27954735451613,187.49232301657332,-25.77898762931392,-169.54051670607603,2
21,28,46.63433258312527,183.4289637123662,67.1655833503979,-146.987125872015,-160.94417339733286,-48.76164841036656,1
21,11,-48.31097249265191,68.94684204433574,47.53698871893548,-78.27237198007722,-37.38488913266288,148.7758583340914,1
20,50,-13.415335360443208,17.297362422983685,20.014600568622576,-6.875299934095147,98.54683822447711,31.64181248274752,0
23,10,83.25788149404548,-75.5139478894932,-221.06595294455337,110.00498200143338,25.87063992838789,-40.43400712058449,2
22,32,-70.39493430997965,-37.43833520642863,55.5224687160089,131.47451989601927,171.85182991700728,83.26619947708058,0
21,49,-4.620028608178036,-74.71592231507371,-86.38949097575896,-46.78946815927176,59.97650806781607,69.13888001314828,1
18,4,101.40112488770168,-14.478860184780364,-62.35271095776302,14.584997945045352,-1.8948585373620013,23.861635602899067,0
22,55,144.11027286108086,-12.585011726711082,46.77465944291542,18.01169960467377,6.752979265072209,-110.45060791909566,0
19,8,98.58063565041216,-102.90872082778628,-97.36142565703732,76.44009446315958,31.830654850909664,21.51846074346041,0
6,16,5.9282843972475865,324.20858250605073,149.95558154996078,-189.15996785919083,-54.49621611153536,-60.37756064813578,1
21,26,59.5098967589228,-69.3754866132613,-53.27301528630895,22.52000196861124,63.26708226418541,29.73982394821969,1
20,21,32.427294774438394,-54.349033053028826,58.16391516763708,137.16230747600068,-208.43594100756616,41.86530374573037,0
22,25,124.36174108082842,-112.41093947789776,15.55396063676875,-107.8503715376075,-54.76564393634465,70.06962354577273,0
20,56,-19.71202170086013,166.86333522625262,-28.65050812126056,5.474692500746226,-57.356522448980776,114.80012238032522,0
19,38,42.15789731910569,170.86417153011345,0.9546089222208232,-41.12498343846811,63.52107079810252,-38.99635222552964,0
22,41,66.51013905322776,-130.3281688086537,-66.86312963780917,145.26522300658274,-88.65100275868613,-97.35323436510032,0
22,24,113.57950204951864,-6.7019728914509695,148.558614281016,109.5323842385002,-121.60399805264984,105.4044995047529,0
21,27,-144.27221517750948,-230.7237541308569,166.33138190713865,-62.44966702898272,52.13620287850211,-93.20176103127017,1
21,13,214.0301926958413,239.75942590335984,149.39138519547345,-139.1378815799357,-59.84925226123276,-223.41733624189675,1
21,27,19.909875281340756,74.35035602851518,91.65708903489045,-59.77454487638144,-213.1896699843702,71.818425617686,1
